hour,load_kw
0,41.3228905490413
1,50.73979655064506
2,56.07926503157071
3,43.792951685522226
4,48.57572114646606
5,60.524718370597064
6,88.59558994139685
7,101.26394673551958
8,103.43735988520284
9,48.68497437453611
10,44.45022047785508
11,56.14286478503979
12,44.925381778738185
13,52.97614854579935
14,45.47096829842099
15,49.38923550209098
16,53.12354710945362
17,92.95382092575146
18,113.21927020547601
19,138.25224369861638
20,130.70109718548304
21,111.39035617686932
22,53.13352412747289
23,48.402938369266245
24,49.21847185790864
25,44.360763167892735
26,46.903650200666284
27,47.170591105955545
28,52.19849857592581
29,50.87397517827737
30,83.65433135948464
31,105.97103580254237
32,109.29087189888823
33,45.066919795584724
34,51.18642651434305
35,60.58491078263496
36,51.03003882086708
37,53.37097128973703
38,46.55818223044144
39,47.68721990767289
40,51.033334818100826
41,94.9825406951368
42,120.75984411447378
43,131.61558826596172
44,121.58057133025207
45,115.25626289979785
46,48.5533844310721
47,44.936867667035706
48,47.76680635082049
49,47.12386508223895
50,54.11305724479791
51,40.24751659033785
52,52.1621796747202
53,50.10670195983956
54,74.55548192855278
55,103.59777455465012
56,107.97239570853394
57,42.38810902175666
58,53.35193038246743
59,36.305824259612706
60,42.65846993292484
61,48.86175487785346
62,43.19585680584925
63,51.3667594080627
64,52.67097933716775
65,92.55613388535818
66,120.03720612877086
67,135.96452493863887
68,130.31843741949308
69,108.01634375973381
70,54.65738443736018
71,48.05333618586195
72,45.810516415144825
73,60.25031702251812
74,43.669855087528
75,45.109440289355994
76,48.43873157592208
77,58.216819339908874
78,75.43189467303685
79,112.19342709919269
80,101.42687316144406
81,45.68685794568438
82,53.4143412016058
83,52.309824694673196
84,36.718950688412676
85,52.492971217767014
86,44.24298227452135
87,53.52187269827066
88,40.06941129294937
89,85.28923718715487
90,112.13744834711159
91,125.48770631413473
92,120.93782851867773
93,122.0687440327186
94,46.894780495538264
95,51.992962525808416
96,52.55541918262849
97,51.54152809448183
98,46.34858438137025
99,49.016363332966016
100,49.73517390148435
101,51.337204323239504
102,74.43389876711424
103,106.53286682373495
104,105.41386356477163
105,58.83478848021096
106,50.513476115695205
107,50.870889783320905
108,46.32211591621353
109,57.746169290562555
110,51.52819086950092
111,64.32676424820144
112,57.04758443928684
113,84.77095220038169
114,111.09352145366854
115,129.74383327729836
116,128.31197662678588
117,107.26820550003617
118,54.2624795462256
119,47.29581055264479
120,47.03553280646914
121,45.11829011736118
122,55.19247237746535
123,38.41771796673406
124,48.59823635738421
125,39.47703185439818
126,79.29458455707056
127,104.52794816872769
128,97.22047774178661
129,47.96152971299546
130,53.55081495535941
131,41.82469908247738
132,50.81731179025582
133,50.531683904213544
134,47.33278603432482
135,52.4913998357601
136,51.991149188685505
137,83.893796275423
138,118.53977087928627
139,120.25497889404306
140,132.0215977760433
141,117.73116888969808
142,56.646815067855776
143,44.70072484112686
144,45.38195251349046
145,45.19773510725627
146,49.76928272225739
147,52.826051089595246
148,56.18847778093666
149,52.00152359309204
150,78.07517781452067
151,107.38787060456285
152,101.8846578459994
153,45.65419695542705
154,47.22138139392485
155,49.22023162866158
156,46.0532870897711
157,44.1868761158486
158,55.772055577588105
159,46.92037591243542
160,52.51471332215461
161,92.9698659641006
162,121.62799371527359
163,123.01419091206485
164,129.91284150790528
165,107.89192899122533
166,51.659869964205406
167,53.0924737739163
